order_item_id,order_id,product_id,quantity,unit_price,discount,total_price
ITEM-0026359,ORD-014066,PROD-0119,7,412.68,0.0,2888.76
ITEM-0026360,ORD-014066,PROD-0049,1,423.93,0.05,402.73
ITEM-0026361,ORD-014066,PROD-0178,10,547.76,0.0,5477.6
ITEM-0026362,ORD-014067,PROD-0166,8,1130.16,0.0,9041.28
ITEM-0026363,ORD-014068,PROD-0160,10,901.63,0.0,9016.3
ITEM-0026364,ORD-014068,PROD-0020,8,1173.88,0.1,8451.94
ITEM-0026365,ORD-014068,PROD-0038,9,954.52,0.15,7302.08
ITEM-0026366,ORD-014068,PROD-0035,6,706.27,0.0,4237.62
ITEM-0026367,ORD-014069,PROD-0142,6,987.63,0.0,5925.78
ITEM-0026368,ORD-014070,PROD-0051,1,807.64,0.0,807.64
ITEM-0026369,ORD-014070,PROD-0146,1,694.88,0.0,694.88
ITEM-0026370,ORD-014071,PROD-0153,5,325.7,0.0,1628.5
ITEM-0026371,ORD-014071,PROD-0068,5,439.28,0.0,2196.4
ITEM-0026372,ORD-014072,PROD-0095,6,78.23,0.0,469.38
ITEM-0026373,ORD-014073,PROD-0107,1,1124.03,0.0,1124.03
ITEM-0026374,ORD-014073,PROD-0075,8,19.26,0.0,154.08
ITEM-0026375,ORD-014074,PROD-0069,3,788.63,0.0,2365.89
ITEM-0026376,ORD-014074,PROD-0095,10,78.23,0.0,782.3
ITEM-0026377,ORD-014074,PROD-0135,7,751.38,0.0,5259.66
ITEM-0026378,ORD-014074,PROD-0001,3,679.6,0.0,2038.8
ITEM-0026379,ORD-014075,PROD-0080,10,1161.54,0.0,11615.4
ITEM-0026380,ORD-014076,PROD-0124,1,360.18,0.0,360.18
ITEM-0026381,ORD-014077,PROD-0132,2,204.54,0.0,409.08
ITEM-0026382,ORD-014078,PROD-0073,1,47.18,0.0,47.18
ITEM-0026383,ORD-014079,PROD-0051,8,807.64,0.0,6461.12
ITEM-0026384,ORD-014080,PROD-0049,10,423.93,0.0,4239.3
ITEM-0026385,ORD-014081,PROD-0104,4,1076.76,0.0,4307.04
ITEM-0026386,ORD-014082,PROD-0119,3,412.68,0.0,1238.04
ITEM-0026387,ORD-014083,PROD-0056,3,84.67,0.0,254.01
ITEM-0026388,ORD-014083,PROD-0103,7,210.56,0.0,1473.92
ITEM-0026389,ORD-014084,PROD-0189,6,469.83,0.0,2818.98
ITEM-0026390,ORD-014084,PROD-0172,3,91.68,0.0,275.04
ITEM-0026391,ORD-014085,PROD-0107,8,1124.03,0.0,8992.24
ITEM-0026392,ORD-014086,PROD-0160,9,901.63,0.1,7303.2
ITEM-0026393,ORD-014086,PROD-0111,3,999.24,0.0,2997.72
ITEM-0026394,ORD-014087,PROD-0190,6,504.18,0.0,3025.08
ITEM-0026395,ORD-014087,PROD-0132,5,204.54,0.0,1022.7
ITEM-0026396,ORD-014087,PROD-0018,7,751.27,0.0,5258.89
ITEM-0026397,ORD-014088,PROD-0196,4,1077.42,0.0,4309.68
ITEM-0026398,ORD-014089,PROD-0060,1,728.45,0.0,728.45
ITEM-0026399,ORD-014089,PROD-0029,6,760.34,0.05,4333.94
ITEM-0026400,ORD-014090,PROD-0140,10,1000.65,0.05,9506.17
ITEM-0026401,ORD-014090,PROD-0170,5,128.04,0.0,640.2
ITEM-0026402,ORD-014090,PROD-0018,2,751.27,0.0,1502.54
ITEM-0026403,ORD-014091,PROD-0063,6,781.32,0.0,4687.92
ITEM-0026404,ORD-014092,PROD-0163,7,825.48,0.05,5489.44
ITEM-0026405,ORD-014093,PROD-0060,8,728.45,0.05,5536.22
ITEM-0026406,ORD-014094,PROD-0120,2,1270.45,0.0,2540.9
ITEM-0026407,ORD-014094,PROD-0131,2,543.26,0.0,1086.52
ITEM-0026408,ORD-014094,PROD-0117,8,119.46,0.0,955.68
ITEM-0026409,ORD-014095,PROD-0008,8,215.21,0.0,1721.68
ITEM-0026410,ORD-014095,PROD-0056,6,84.67,0.0,508.02
ITEM-0026411,ORD-014096,PROD-0112,4,735.69,0.0,2942.76
ITEM-0026412,ORD-014097,PROD-0073,10,47.18,0.0,471.8
ITEM-0026413,ORD-014097,PROD-0084,9,709.88,0.0,6388.92
ITEM-0026414,ORD-014098,PROD-0041,8,394.03,0.1,2837.02
ITEM-0026415,ORD-014098,PROD-0172,3,91.68,0.0,275.04
ITEM-0026416,ORD-014099,PROD-0180,5,245.04,0.0,1225.2
ITEM-0026417,ORD-014100,PROD-0174,6,550.7,0.0,3304.2
ITEM-0026418,ORD-014101,PROD-0067,9,539.18,0.0,4852.62
ITEM-0026419,ORD-014102,PROD-0048,2,762.45,0.2,1219.92
ITEM-0026420,ORD-014103,PROD-0193,10,459.9,0.0,4599.0
ITEM-0026421,ORD-014103,PROD-0133,9,1137.33,0.0,10235.97
ITEM-0026422,ORD-014104,PROD-0059,8,862.76,0.1,6211.87
ITEM-0026423,ORD-014105,PROD-0030,1,29.07,0.0,29.07
ITEM-0026424,ORD-014105,PROD-0157,9,304.89,0.0,2744.01
ITEM-0026425,ORD-014105,PROD-0117,9,119.46,0.0,1075.14
ITEM-0026426,ORD-014106,PROD-0114,5,869.1,0.0,4345.5
ITEM-0026427,ORD-014107,PROD-0140,1,1000.65,0.05,950.62
ITEM-0026428,ORD-014108,PROD-0087,8,370.37,0.0,2962.96
ITEM-0026429,ORD-014109,PROD-0129,6,914.41,0.0,5486.46
ITEM-0026430,ORD-014110,PROD-0085,6,452.17,0.0,2713.02
ITEM-0026431,ORD-014110,PROD-0121,4,908.37,0.2,2906.78
ITEM-0026432,ORD-014110,PROD-0161,9,961.84,0.0,8656.56
ITEM-0026433,ORD-014111,PROD-0181,1,707.55,0.0,707.55
ITEM-0026434,ORD-014112,PROD-0010,6,199.56,0.0,1197.36
ITEM-0026435,ORD-014112,PROD-0117,4,119.46,0.15,406.16
ITEM-0026436,ORD-014112,PROD-0135,7,751.38,0.0,5259.66
ITEM-0026437,ORD-014112,PROD-0126,6,776.62,0.0,4659.72
ITEM-0026438,ORD-014113,PROD-0192,10,715.59,0.0,7155.9
ITEM-0026439,ORD-014113,PROD-0089,8,624.98,0.0,4999.84
ITEM-0026440,ORD-014114,PROD-0191,3,277.55,0.0,832.65
ITEM-0026441,ORD-014114,PROD-0045,7,30.3,0.0,212.1
ITEM-0026442,ORD-014115,PROD-0062,9,1097.98,0.0,9881.82
ITEM-0026443,ORD-014115,PROD-0182,4,454.99,0.0,1819.96
ITEM-0026444,ORD-014115,PROD-0039,10,750.26,0.0,7502.6
ITEM-0026445,ORD-014116,PROD-0120,6,1270.45,0.05,7241.56
ITEM-0026446,ORD-014117,PROD-0140,1,1000.65,0.1,900.58
ITEM-0026447,ORD-014117,PROD-0115,8,854.46,0.0,6835.68
ITEM-0026448,ORD-014117,PROD-0137,1,587.49,0.0,587.49
ITEM-0026449,ORD-014118,PROD-0029,6,760.34,0.2,3649.63
ITEM-0026450,ORD-014119,PROD-0163,2,825.48,0.0,1650.96
ITEM-0026451,ORD-014120,PROD-0138,4,112.69,0.0,450.76
ITEM-0026452,ORD-014121,PROD-0045,1,30.3,0.0,30.3
ITEM-0026453,ORD-014121,PROD-0122,7,758.35,0.0,5308.45
ITEM-0026454,ORD-014121,PROD-0015,10,191.41,0.15,1626.98
ITEM-0026455,ORD-014121,PROD-0052,7,471.11,0.1,2967.99
ITEM-0026456,ORD-014121,PROD-0040,8,1101.28,0.05,8369.73
ITEM-0026457,ORD-014122,PROD-0177,3,76.63,0.0,229.89
ITEM-0026458,ORD-014122,PROD-0148,2,1251.12,0.0,2502.24
ITEM-0026459,ORD-014123,PROD-0036,3,564.0,0.15,1438.2
ITEM-0026460,ORD-014123,PROD-0042,9,621.11,0.1,5030.99
ITEM-0026461,ORD-014124,PROD-0039,2,750.26,0.0,1500.52
ITEM-0026462,ORD-014125,PROD-0018,6,751.27,0.2,3606.1
ITEM-0026463,ORD-014126,PROD-0052,7,471.11,0.05,3132.88
ITEM-0026464,ORD-014127,PROD-0131,9,543.26,0.0,4889.34
ITEM-0026465,ORD-014128,PROD-0146,4,694.88,0.0,2779.52
ITEM-0026466,ORD-014128,PROD-0145,9,596.1,0.0,5364.9
ITEM-0026467,ORD-014129,PROD-0038,8,954.52,0.0,7636.16
ITEM-0026468,ORD-014129,PROD-0171,1,36.43,0.0,36.43
ITEM-0026469,ORD-014129,PROD-0034,3,561.33,0.0,1683.99
ITEM-0026470,ORD-014129,PROD-0134,8,838.04,0.0,6704.32
ITEM-0026471,ORD-014130,PROD-0184,9,204.74,0.0,1842.66
ITEM-0026472,ORD-014130,PROD-0001,6,679.6,0.0,4077.6
ITEM-0026473,ORD-014130,PROD-0111,4,999.24,0.0,3996.96
ITEM-0026474,ORD-014130,PROD-0034,8,561.33,0.0,4490.64
ITEM-0026475,ORD-014130,PROD-0100,10,841.3,0.1,7571.7
ITEM-0026476,ORD-014131,PROD-0162,9,512.39,0.0,4611.51
ITEM-0026477,ORD-014131,PROD-0054,3,151.46,0.0,454.38
ITEM-0026478,ORD-014132,PROD-0108,2,155.22,0.0,310.44
ITEM-0026479,ORD-014133,PROD-0177,5,76.63,0.0,383.15
ITEM-0026480,ORD-014133,PROD-0039,10,750.26,0.0,7502.6
ITEM-0026481,ORD-014134,PROD-0085,3,452.17,0.0,1356.51
ITEM-0026482,ORD-014134,PROD-0136,5,1240.2,0.0,6201.0
ITEM-0026483,ORD-014134,PROD-0081,2,1124.17,0.0,2248.34
ITEM-0026484,ORD-014134,PROD-0169,4,840.72,0.0,3362.88
ITEM-0026485,ORD-014135,PROD-0023,8,1154.6,0.0,9236.8
ITEM-0026486,ORD-014135,PROD-0012,2,988.65,0.0,1977.3
ITEM-0026487,ORD-014135,PROD-0138,8,112.69,0.0,901.52
ITEM-0026488,ORD-014135,PROD-0092,4,576.45,0.2,1844.64
ITEM-0026489,ORD-014136,PROD-0142,1,987.63,0.1,888.87
ITEM-0026490,ORD-014137,PROD-0123,7,374.02,0.0,2618.14
ITEM-0026491,ORD-014137,PROD-0085,4,452.17,0.0,1808.68
ITEM-0026492,ORD-014138,PROD-0020,10,1173.88,0.0,11738.8
ITEM-0026493,ORD-014139,PROD-0159,1,413.37,0.2,330.7
ITEM-0026494,ORD-014139,PROD-0087,9,370.37,0.1,3000.0
ITEM-0026495,ORD-014139,PROD-0102,6,107.15,0.05,610.76
ITEM-0026496,ORD-014140,PROD-0087,9,370.37,0.0,3333.33
ITEM-0026497,ORD-014141,PROD-0140,4,1000.65,0.0,4002.6
ITEM-0026498,ORD-014142,PROD-0124,1,360.18,0.1,324.16
ITEM-0026499,ORD-014142,PROD-0191,7,277.55,0.1,1748.56
ITEM-0026500,ORD-014142,PROD-0017,9,353.0,0.0,3177.0
ITEM-0026501,ORD-014143,PROD-0134,5,838.04,0.1,3771.18
ITEM-0026502,ORD-014143,PROD-0133,9,1137.33,0.0,10235.97
ITEM-0026503,ORD-014143,PROD-0024,4,517.32,0.0,2069.28
ITEM-0026504,ORD-014143,PROD-0040,7,1101.28,0.0,7708.96
ITEM-0026505,ORD-014143,PROD-0166,9,1130.16,0.0,10171.44
ITEM-0026506,ORD-014144,PROD-0016,2,1119.14,0.0,2238.28
ITEM-0026507,ORD-014144,PROD-0037,7,194.0,0.0,1358.0
ITEM-0026508,ORD-014145,PROD-0090,8,529.93,0.0,4239.44
ITEM-0026509,ORD-014146,PROD-0131,3,543.26,0.05,1548.29
ITEM-0026510,ORD-014147,PROD-0054,4,151.46,0.0,605.84
ITEM-0026511,ORD-014148,PROD-0124,9,360.18,0.0,3241.62
ITEM-0026512,ORD-014148,PROD-0025,7,646.11,0.15,3844.35
ITEM-0026513,ORD-014148,PROD-0146,7,694.88,0.0,4864.16
ITEM-0026514,ORD-014149,PROD-0149,6,460.24,0.0,2761.44
ITEM-0026515,ORD-014149,PROD-0007,7,131.9,0.05,877.14
ITEM-0026516,ORD-014150,PROD-0180,1,245.04,0.05,232.79
ITEM-0026517,ORD-014150,PROD-0186,7,384.96,0.0,2694.72
ITEM-0026518,ORD-014150,PROD-0133,8,1137.33,0.0,9098.64
ITEM-0026519,ORD-014151,PROD-0010,8,199.56,0.0,1596.48
ITEM-0026520,ORD-014152,PROD-0077,6,595.91,0.05,3396.69
ITEM-0026521,ORD-014153,PROD-0190,6,504.18,0.0,3025.08
ITEM-0026522,ORD-014154,PROD-0003,10,660.69,0.0,6606.9
ITEM-0026523,ORD-014155,PROD-0134,6,838.04,0.05,4776.83
ITEM-0026524,ORD-014156,PROD-0063,8,781.32,0.0,6250.56
ITEM-0026525,ORD-014157,PROD-0132,4,204.54,0.0,818.16
ITEM-0026526,ORD-014157,PROD-0138,6,112.69,0.0,676.14
ITEM-0026527,ORD-014158,PROD-0094,5,441.52,0.0,2207.6
ITEM-0026528,ORD-014159,PROD-0067,2,539.18,0.05,1024.44
ITEM-0026529,ORD-014159,PROD-0138,1,112.69,0.05,107.06
ITEM-0026530,ORD-014160,PROD-0060,6,728.45,0.0,4370.7
ITEM-0026531,ORD-014160,PROD-0198,8,606.19,0.0,4849.52
ITEM-0026532,ORD-014161,PROD-0047,8,321.68,0.0,2573.44
ITEM-0026533,ORD-014161,PROD-0183,3,1123.54,0.0,3370.62
ITEM-0026534,ORD-014161,PROD-0053,6,188.06,0.0,1128.36
ITEM-0026535,ORD-014162,PROD-0102,1,107.15,0.0,107.15
ITEM-0026536,ORD-014163,PROD-0169,5,840.72,0.1,3783.24
ITEM-0026537,ORD-014164,PROD-0194,1,781.81,0.0,781.81
ITEM-0026538,ORD-014164,PROD-0062,3,1097.98,0.05,3129.24
ITEM-0026539,ORD-014165,PROD-0002,6,119.88,0.0,719.28
ITEM-0026540,ORD-014166,PROD-0138,9,112.69,0.2,811.37
ITEM-0026541,ORD-014166,PROD-0148,10,1251.12,0.1,11260.08
ITEM-0026542,ORD-014166,PROD-0077,9,595.91,0.0,5363.19
ITEM-0026543,ORD-014167,PROD-0189,9,469.83,0.15,3594.2
ITEM-0026544,ORD-014167,PROD-0150,2,1084.06,0.0,2168.12
ITEM-0026545,ORD-014167,PROD-0040,1,1101.28,0.0,1101.28
ITEM-0026546,ORD-014168,PROD-0160,9,901.63,0.0,8114.67
ITEM-0026547,ORD-014169,PROD-0110,6,96.97,0.0,581.82
ITEM-0026548,ORD-014169,PROD-0127,6,997.77,0.05,5687.29
ITEM-0026549,ORD-014169,PROD-0105,9,661.37,0.0,5952.33
ITEM-0026550,ORD-014170,PROD-0195,8,511.0,0.1,3679.2
ITEM-0026551,ORD-014171,PROD-0053,3,188.06,0.0,564.18
ITEM-0026552,ORD-014171,PROD-0090,4,529.93,0.0,2119.72
ITEM-0026553,ORD-014172,PROD-0180,6,245.04,0.05,1396.73
ITEM-0026554,ORD-014172,PROD-0118,8,319.68,0.0,2557.44
ITEM-0026555,ORD-014172,PROD-0153,9,325.7,0.0,2931.3
ITEM-0026556,ORD-014172,PROD-0042,5,621.11,0.0,3105.55
ITEM-0026557,ORD-014173,PROD-0096,6,224.97,0.0,1349.82
ITEM-0026558,ORD-014174,PROD-0135,8,751.38,0.0,6011.04
ITEM-0026559,ORD-014175,PROD-0198,3,606.19,0.0,1818.57
ITEM-0026560,ORD-014176,PROD-0194,1,781.81,0.1,703.63
ITEM-0026561,ORD-014177,PROD-0179,9,754.83,0.0,6793.47
ITEM-0026562,ORD-014177,PROD-0173,1,172.76,0.0,172.76
ITEM-0026563,ORD-014178,PROD-0021,3,290.42,0.0,871.26
ITEM-0026564,ORD-014178,PROD-0140,5,1000.65,0.0,5003.25
ITEM-0026565,ORD-014178,PROD-0076,2,857.61,0.0,1715.22
ITEM-0026566,ORD-014179,PROD-0045,1,30.3,0.1,27.27
ITEM-0026567,ORD-014179,PROD-0052,5,471.11,0.0,2355.55
ITEM-0026568,ORD-014179,PROD-0183,2,1123.54,0.0,2247.08
ITEM-0026569,ORD-014180,PROD-0098,6,429.45,0.0,2576.7
ITEM-0026570,ORD-014180,PROD-0023,1,1154.6,0.0,1154.6
ITEM-0026571,ORD-014180,PROD-0193,8,459.9,0.05,3495.24
ITEM-0026572,ORD-014180,PROD-0185,5,1018.9,0.1,4585.05
ITEM-0026573,ORD-014181,PROD-0111,10,999.24,0.0,9992.4
ITEM-0026574,ORD-014182,PROD-0021,4,290.42,0.0,1161.68
ITEM-0026575,ORD-014182,PROD-0147,2,156.2,0.1,281.16
ITEM-0026576,ORD-014182,PROD-0189,7,469.83,0.0,3288.81
ITEM-0026577,ORD-014182,PROD-0005,7,448.69,0.0,3140.83
ITEM-0026578,ORD-014183,PROD-0037,1,194.0,0.0,194.0
ITEM-0026579,ORD-014183,PROD-0078,9,1521.79,0.0,13696.11
ITEM-0026580,ORD-014183,PROD-0019,2,459.14,0.0,918.28
ITEM-0026581,ORD-014183,PROD-0132,7,204.54,0.0,1431.78
ITEM-0026582,ORD-014184,PROD-0149,2,460.24,0.15,782.41
ITEM-0026583,ORD-014185,PROD-0125,2,779.36,0.0,1558.72
ITEM-0026584,ORD-014185,PROD-0031,6,349.7,0.0,2098.2
ITEM-0026585,ORD-014186,PROD-0171,6,36.43,0.0,218.58
ITEM-0026586,ORD-014187,PROD-0132,7,204.54,0.0,1431.78
ITEM-0026587,ORD-014188,PROD-0084,7,709.88,0.1,4472.24
ITEM-0026588,ORD-014188,PROD-0047,2,321.68,0.0,643.36
ITEM-0026589,ORD-014189,PROD-0182,4,454.99,0.0,1819.96
ITEM-0026590,ORD-014189,PROD-0191,5,277.55,0.0,1387.75
ITEM-0026591,ORD-014189,PROD-0094,1,441.52,0.0,441.52
ITEM-0026592,ORD-014189,PROD-0190,5,504.18,0.0,2520.9
ITEM-0026593,ORD-014190,PROD-0103,8,210.56,0.0,1684.48
ITEM-0026594,ORD-014190,PROD-0094,6,441.52,0.0,2649.12
ITEM-0026595,ORD-014190,PROD-0098,1,429.45,0.0,429.45
ITEM-0026596,ORD-014191,PROD-0024,1,517.32,0.0,517.32
ITEM-0026597,ORD-014191,PROD-0028,1,521.6,0.0,521.6
ITEM-0026598,ORD-014191,PROD-0050,5,107.01,0.0,535.05
ITEM-0026599,ORD-014192,PROD-0136,6,1240.2,0.2,5952.96
ITEM-0026600,ORD-014192,PROD-0108,9,155.22,0.0,1396.98
ITEM-0026601,ORD-014193,PROD-0030,5,29.07,0.05,138.08
ITEM-0026602,ORD-014194,PROD-0197,1,1117.0,0.0,1117.0
ITEM-0026603,ORD-014195,PROD-0039,9,750.26,0.0,6752.34
ITEM-0026604,ORD-014195,PROD-0050,10,107.01,0.0,1070.1
ITEM-0026605,ORD-014196,PROD-0137,3,587.49,0.05,1674.35
ITEM-0026606,ORD-014197,PROD-0037,3,194.0,0.0,582.0
ITEM-0026607,ORD-014197,PROD-0087,8,370.37,0.0,2962.96
ITEM-0026608,ORD-014198,PROD-0012,1,988.65,0.0,988.65
ITEM-0026609,ORD-014198,PROD-0011,7,655.2,0.0,4586.4
ITEM-0026610,ORD-014199,PROD-0018,10,751.27,0.0,7512.7
ITEM-0026611,ORD-014199,PROD-0036,10,564.0,0.0,5640.0
ITEM-0026612,ORD-014199,PROD-0063,1,781.32,0.0,781.32
ITEM-0026613,ORD-014199,PROD-0168,7,735.31,0.0,5147.17
ITEM-0026614,ORD-014200,PROD-0098,5,429.45,0.0,2147.25
ITEM-0026615,ORD-014200,PROD-0157,10,304.89,0.0,3048.9
ITEM-0026616,ORD-014201,PROD-0120,5,1270.45,0.0,6352.25
ITEM-0026617,ORD-014202,PROD-0048,10,762.45,0.0,7624.5
ITEM-0026618,ORD-014203,PROD-0157,4,304.89,0.0,1219.56
ITEM-0026619,ORD-014203,PROD-0093,6,138.88,0.05,791.62
ITEM-0026620,ORD-014203,PROD-0028,7,521.6,0.0,3651.2
ITEM-0026621,ORD-014203,PROD-0079,6,729.24,0.15,3719.12
ITEM-0026622,ORD-014204,PROD-0168,9,735.31,0.0,6617.79
ITEM-0026623,ORD-014205,PROD-0010,1,199.56,0.0,199.56
ITEM-0026624,ORD-014206,PROD-0004,4,364.85,0.0,1459.4
ITEM-0026625,ORD-014206,PROD-0015,7,191.41,0.0,1339.87
ITEM-0026626,ORD-014206,PROD-0171,4,36.43,0.0,145.72
ITEM-0026627,ORD-014207,PROD-0154,9,1487.91,0.0,13391.19
ITEM-0026628,ORD-014207,PROD-0121,4,908.37,0.0,3633.48
ITEM-0026629,ORD-014207,PROD-0166,7,1130.16,0.1,7120.01
ITEM-0026630,ORD-014208,PROD-0155,5,1239.15,0.0,6195.75
ITEM-0026631,ORD-014208,PROD-0116,8,550.36,0.0,4402.88
ITEM-0026632,ORD-014208,PROD-0067,3,539.18,0.0,1617.54
ITEM-0026633,ORD-014208,PROD-0030,3,29.07,0.05,82.85
ITEM-0026634,ORD-014209,PROD-0015,5,191.41,0.0,957.05
ITEM-0026635,ORD-014209,PROD-0186,6,384.96,0.1,2078.78
ITEM-0026636,ORD-014209,PROD-0184,6,204.74,0.05,1167.02
ITEM-0026637,ORD-014210,PROD-0057,9,69.09,0.0,621.81
ITEM-0026638,ORD-014210,PROD-0056,2,84.67,0.15,143.94
ITEM-0026639,ORD-014211,PROD-0029,8,760.34,0.0,6082.72
ITEM-0026640,ORD-014211,PROD-0069,1,788.63,0.2,630.9
ITEM-0026641,ORD-014211,PROD-0197,9,1117.0,0.0,10053.0
ITEM-0026642,ORD-014211,PROD-0020,4,1173.88,0.0,4695.52
ITEM-0026643,ORD-014212,PROD-0122,4,758.35,0.0,3033.4
ITEM-0026644,ORD-014213,PROD-0196,6,1077.42,0.0,6464.52
ITEM-0026645,ORD-014213,PROD-0077,2,595.91,0.0,1191.82
ITEM-0026646,ORD-014214,PROD-0091,5,854.5,0.0,4272.5
ITEM-0026647,ORD-014214,PROD-0090,3,529.93,0.15,1351.32
ITEM-0026648,ORD-014214,PROD-0068,5,439.28,0.0,2196.4
ITEM-0026649,ORD-014215,PROD-0169,5,840.72,0.0,4203.6
ITEM-0026650,ORD-014215,PROD-0047,10,321.68,0.0,3216.8
ITEM-0026651,ORD-014215,PROD-0137,7,587.49,0.0,4112.43
ITEM-0026652,ORD-014216,PROD-0170,7,128.04,0.0,896.28
ITEM-0026653,ORD-014217,PROD-0048,4,762.45,0.0,3049.8
ITEM-0026654,ORD-014217,PROD-0057,10,69.09,0.0,690.9
ITEM-0026655,ORD-014217,PROD-0137,1,587.49,0.05,558.12
ITEM-0026656,ORD-014217,PROD-0158,1,217.55,0.0,217.55
ITEM-0026657,ORD-014218,PROD-0059,1,862.76,0.0,862.76
ITEM-0026658,ORD-014218,PROD-0010,5,199.56,0.0,997.8
ITEM-0026659,ORD-014219,PROD-0173,6,172.76,0.05,984.73
ITEM-0026660,ORD-014219,PROD-0142,4,987.63,0.0,3950.52
ITEM-0026661,ORD-014219,PROD-0103,10,210.56,0.0,2105.6
ITEM-0026662,ORD-014220,PROD-0024,9,517.32,0.05,4423.09
ITEM-0026663,ORD-014220,PROD-0170,1,128.04,0.0,128.04
ITEM-0026664,ORD-014221,PROD-0148,5,1251.12,0.0,6255.6
ITEM-0026665,ORD-014222,PROD-0056,9,84.67,0.05,723.93
ITEM-0026666,ORD-014222,PROD-0016,9,1119.14,0.0,10072.26
ITEM-0026667,ORD-014223,PROD-0140,7,1000.65,0.0,7004.55
ITEM-0026668,ORD-014223,PROD-0129,8,914.41,0.1,6583.75
ITEM-0026669,ORD-014223,PROD-0178,3,547.76,0.0,1643.28
ITEM-0026670,ORD-014224,PROD-0176,6,268.32,0.0,1609.92
ITEM-0026671,ORD-014224,PROD-0161,2,961.84,0.0,1923.68
ITEM-0026672,ORD-014225,PROD-0038,5,954.52,0.1,4295.34
ITEM-0026673,ORD-014225,PROD-0064,1,300.46,0.0,300.46
ITEM-0026674,ORD-014226,PROD-0099,10,1435.67,0.0,14356.7
ITEM-0026675,ORD-014227,PROD-0111,7,999.24,0.0,6994.68
ITEM-0026676,ORD-014227,PROD-0081,2,1124.17,0.05,2135.92
ITEM-0026677,ORD-014227,PROD-0009,8,1200.74,0.0,9605.92
ITEM-0026678,ORD-014228,PROD-0138,1,112.69,0.0,112.69
ITEM-0026679,ORD-014228,PROD-0197,10,1117.0,0.0,11170.0
ITEM-0026680,ORD-014228,PROD-0016,10,1119.14,0.0,11191.4
ITEM-0026681,ORD-014228,PROD-0025,9,646.11,0.0,5814.99
ITEM-0026682,ORD-014229,PROD-0119,8,412.68,0.1,2971.3
ITEM-0026683,ORD-014229,PROD-0143,4,223.45,0.05,849.11
ITEM-0026684,ORD-014229,PROD-0177,2,76.63,0.05,145.6
ITEM-0026685,ORD-014230,PROD-0047,8,321.68,0.0,2573.44
ITEM-0026686,ORD-014230,PROD-0130,1,923.15,0.0,923.15
ITEM-0026687,ORD-014230,PROD-0143,10,223.45,0.0,2234.5
ITEM-0026688,ORD-014231,PROD-0124,9,360.18,0.1,2917.46
ITEM-0026689,ORD-014231,PROD-0141,2,374.68,0.2,599.49
ITEM-0026690,ORD-014231,PROD-0193,7,459.9,0.05,3058.33
ITEM-0026691,ORD-014231,PROD-0101,7,166.09,0.0,1162.63
ITEM-0026692,ORD-014232,PROD-0099,9,1435.67,0.0,12921.03
ITEM-0026693,ORD-014232,PROD-0037,9,194.0,0.0,1746.0
ITEM-0026694,ORD-014233,PROD-0136,2,1240.2,0.0,2480.4
ITEM-0026695,ORD-014234,PROD-0046,4,772.87,0.2,2473.18
ITEM-0026696,ORD-014234,PROD-0198,1,606.19,0.0,606.19
ITEM-0026697,ORD-014235,PROD-0029,4,760.34,0.1,2737.22
ITEM-0026698,ORD-014236,PROD-0037,9,194.0,0.0,1746.0
ITEM-0026699,ORD-014236,PROD-0186,5,384.96,0.0,1924.8
ITEM-0026700,ORD-014237,PROD-0081,7,1124.17,0.0,7869.19
ITEM-0026701,ORD-014237,PROD-0038,10,954.52,0.0,9545.2
ITEM-0026702,ORD-014237,PROD-0150,2,1084.06,0.0,2168.12
ITEM-0026703,ORD-014237,PROD-0068,3,439.28,0.1,1186.06
ITEM-0026704,ORD-014238,PROD-0024,9,517.32,0.1,4190.29
ITEM-0026705,ORD-014238,PROD-0169,2,840.72,0.0,1681.44
ITEM-0026706,ORD-014238,PROD-0108,6,155.22,0.0,931.32
ITEM-0026707,ORD-014238,PROD-0064,1,300.46,0.0,300.46
ITEM-0026708,ORD-014239,PROD-0018,2,751.27,0.05,1427.41
ITEM-0026709,ORD-014240,PROD-0144,7,1281.79,0.0,8972.53
ITEM-0026710,ORD-014241,PROD-0074,5,1280.38,0.0,6401.9
ITEM-0026711,ORD-014242,PROD-0180,6,245.04,0.0,1470.24
ITEM-0026712,ORD-014242,PROD-0135,5,751.38,0.05,3569.06
ITEM-0026713,ORD-014242,PROD-0090,7,529.93,0.0,3709.51
ITEM-0026714,ORD-014243,PROD-0173,7,172.76,0.0,1209.32
ITEM-0026715,ORD-014243,PROD-0198,3,606.19,0.0,1818.57
ITEM-0026716,ORD-014244,PROD-0047,6,321.68,0.15,1640.57
ITEM-0026717,ORD-014245,PROD-0145,8,596.1,0.0,4768.8
ITEM-0026718,ORD-014245,PROD-0047,4,321.68,0.1,1158.05
ITEM-0026719,ORD-014246,PROD-0100,2,841.3,0.0,1682.6
ITEM-0026720,ORD-014246,PROD-0195,3,511.0,0.0,1533.0
ITEM-0026721,ORD-014246,PROD-0088,6,988.75,0.15,5042.62
ITEM-0026722,ORD-014247,PROD-0045,4,30.3,0.2,96.96
ITEM-0026723,ORD-014247,PROD-0011,7,655.2,0.0,4586.4
ITEM-0026724,ORD-014247,PROD-0195,2,511.0,0.0,1022.0
ITEM-0026725,ORD-014248,PROD-0190,3,504.18,0.1,1361.29
ITEM-0026726,ORD-014248,PROD-0050,8,107.01,0.0,856.08
